129_006,0.0
129_006,11.111111111111109
129_006,22.222222222222218
129_006,33.33333333333333
129_006,44.444444444444436
129_006,55.555555555555564
129_006,66.66666666666666
129_006,77.7777777777778
129_006,88.8888888888889
129_006,100.0
130_007,0.0
130_007,5.263157894736842
130_007,10.526315789473683
130_007,15.789473684210524
130_007,21.052631578947366
130_007,26.315789473684212
130_007,31.578947368421048
130_007,36.84210526315789
130_007,42.105263157894726
130_007,47.368421052631575
130_007,52.631578947368425
130_007,57.894736842105274
130_007,63.157894736842096
130_007,68.42105263157895
130_007,73.68421052631578
130_007,78.94736842105263
130_007,84.21052631578947
130_007,89.47368421052632
130_007,94.73684210526315
130_007,100.0
133_003,0.0
133_003,2.1739130434782608
133_003,4.3478260869565215
133_003,6.521739130434782
133_003,8.695652173913043
133_003,10.869565217391305
133_003,13.043478260869565
133_003,15.217391304347828
133_003,17.391304347826086
133_003,19.565217391304348
133_003,21.73913043478261
133_003,23.91304347826087
133_003,26.08695652173913
133_003,28.26086956521739
133_003,30.434782608695656
133_003,32.608695652173914
133_003,34.78260869565217
133_003,36.95652173913043
133_003,39.130434782608695
133_003,41.30434782608695
133_003,43.47826086956522
133_003,45.65217391304348
133_003,47.82608695652174
133_003,50.0
133_003,52.17391304347826
133_003,54.34782608695652
133_003,56.52173913043478
133_003,58.69565217391305
133_003,60.86956521739131
133_003,63.04347826086957
133_003,65.21739130434783
133_003,67.3913043478261
133_003,69.56521739130434
133_003,71.73913043478261
133_003,73.91304347826086
133_003,76.08695652173914
133_003,78.26086956521739
133_003,80.43478260869566
133_003,82.6086956521739
133_003,84.78260869565217
133_003,86.95652173913044
133_003,89.13043478260867
133_003,91.30434782608695
133_003,93.47826086956522
133_003,95.65217391304348
133_003,97.82608695652172
133_003,100.0
134_003,0.0
134_003,10.0
134_003,20.0
134_003,30.0
134_003,40.0
134_003,50.0
134_003,60.0
134_003,70.0
134_003,80.0
134_003,90.0
134_003,100.0
136_005,0.0
136_005,11.111111111111109
136_005,22.222222222222218
136_005,33.33333333333333
136_005,44.444444444444436
136_005,55.555555555555564
136_005,66.66666666666666
136_005,77.7777777777778
136_005,88.8888888888889
136_005,100.0
501_001,0.0
501_001,1.5151515151515151
501_001,3.0303030303030303
501_001,4.545454545454546
501_001,6.0606060606060606
501_001,7.575757575757576
501_001,9.090909090909092
501_001,10.606060606060606
501_001,12.12121212121212
501_001,13.636363636363635
501_001,15.151515151515152
501_001,16.666666666666664
501_001,18.181818181818183
501_001,19.696969696969692
501_001,21.21212121212121
501_001,22.72727272727273
501_001,24.24242424242424
501_001,25.75757575757576
501_001,27.27272727272727
501_001,28.78787878787879
501_001,30.303030303030305
501_001,31.818181818181817
501_001,33.33333333333333
501_001,34.84848484848485
501_001,36.36363636363637
501_001,37.87878787878788
501_001,39.39393939393939
501_001,40.90909090909091
501_001,42.42424242424242
501_001,43.93939393939394
501_001,45.45454545454545
501_001,46.96969696969697
501_001,48.48484848484848
501_001,50.0
501_001,51.51515151515152
501_001,53.03030303030303
501_001,54.54545454545454
501_001,56.06060606060606
501_001,57.57575757575758
501_001,59.09090909090909
501_001,60.60606060606061
501_001,62.12121212121213
501_001,63.63636363636363
501_001,65.15151515151516
501_001,66.66666666666666
501_001,68.18181818181817
501_001,69.6969696969697
501_001,71.21212121212122
501_001,72.72727272727273
501_001,74.24242424242425
501_001,75.75757575757575
501_001,77.27272727272727
501_001,78.78787878787878
501_001,80.3030303030303
501_001,81.81818181818183
501_001,83.33333333333334
501_001,84.84848484848484
501_001,86.36363636363636
501_001,87.87878787878788
501_001,89.3939393939394
501_001,90.9090909090909
501_001,92.42424242424242
501_001,93.93939393939394
501_001,95.45454545454544
501_001,96.96969696969695
501_001,98.48484848484848
501_001,100.0
502_001,0.0
502_001,6.666666666666668
502_001,13.333333333333336
502_001,20.0
502_001,26.66666666666667
502_001,33.33333333333333
502_001,40.0
502_001,46.66666666666666
502_001,53.33333333333334
502_001,60.0
502_001,66.66666666666666
502_001,73.33333333333333
502_001,80.0
502_001,86.66666666666669
502_001,93.33333333333331
502_001,100.0
503_001,0.0
503_001,1.2987012987012987
503_001,2.5974025974025974
503_001,3.8961038961038965
503_001,5.194805194805196
503_001,6.493506493506493
503_001,7.792207792207793
503_001,9.090909090909092
503_001,10.389610389610391
503_001,11.688311688311687
503_001,12.987012987012985
503_001,14.285714285714285
503_001,15.584415584415586
503_001,16.883116883116884
503_001,18.181818181818183
503_001,19.480519480519487
503_001,20.779220779220783
503_001,22.07792207792208
503_001,23.376623376623375
503_001,24.675324675324674
503_001,25.97402597402597
503_001,27.27272727272727
503_001,28.57142857142857
503_001,29.870129870129873
503_001,31.168831168831172
503_001,32.467532467532465
503_001,33.76623376623377
503_001,35.064935064935064
503_001,36.36363636363637
503_001,37.662337662337656
503_001,38.96103896103897
503_001,40.259740259740255
503_001,41.558441558441565
503_001,42.857142857142854
503_001,44.15584415584416
503_001,45.45454545454545
503_001,46.75324675324675
503_001,48.05194805194805
503_001,49.35064935064935
503_001,50.649350649350644
503_001,51.94805194805194
503_001,53.24675324675325
503_001,54.54545454545454
503_001,55.84415584415584
503_001,57.14285714285714
503_001,58.441558441558435
503_001,59.740259740259745
503_001,61.03896103896104
503_001,62.337662337662344
503_001,63.63636363636363
503_001,64.93506493506493
503_001,66.23376623376622
503_001,67.53246753246754
503_001,68.83116883116884
503_001,70.12987012987013
503_001,71.42857142857143
503_001,72.72727272727273
503_001,74.02597402597402
503_001,75.32467532467533
503_001,76.62337662337663
503_001,77.92207792207795
503_001,79.22077922077922
503_001,80.51948051948051
503_001,81.81818181818183
503_001,83.11688311688313
503_001,84.4155844155844
503_001,85.71428571428571
503_001,87.01298701298703
503_001,88.31168831168831
503_001,89.61038961038959
503_001,90.9090909090909
503_001,92.20779220779221
503_001,93.5064935064935
503_001,94.8051948051948
503_001,96.1038961038961
503_001,97.40259740259741
503_001,98.7012987012987
503_001,100.0
504_001,0.0
504_001,4.761904761904762
504_001,9.523809523809524
504_001,14.285714285714285
504_001,19.047619047619047
504_001,23.809523809523807
504_001,28.57142857142857
504_001,33.33333333333333
504_001,38.095238095238095
504_001,42.857142857142854
504_001,47.61904761904761
504_001,52.38095238095239
504_001,57.14285714285714
504_001,61.904761904761905
504_001,66.66666666666666
504_001,71.42857142857143
504_001,76.19047619047619
504_001,80.95238095238095
504_001,85.71428571428571
504_001,90.4761904761905
504_001,95.23809523809523
504_001,100.0
506_001,0.0
506_001,2.564102564102564
506_001,5.128205128205128
506_001,7.6923076923076925
506_001,10.256410256410255
506_001,12.82051282051282
506_001,15.384615384615385
506_001,17.94871794871795
506_001,20.51282051282051
506_001,23.07692307692308
506_001,25.64102564102564
506_001,28.2051282051282
506_001,30.76923076923077
506_001,33.33333333333333
506_001,35.8974358974359
506_001,38.46153846153847
506_001,41.02564102564102
506_001,43.5897435897436
506_001,46.153846153846146
506_001,48.71794871794872
506_001,51.28205128205128
506_001,53.846153846153854
506_001,56.4102564102564
506_001,58.97435897435898
506_001,61.53846153846154
506_001,64.1025641025641
506_001,66.66666666666666
506_001,69.23076923076923
506_001,71.7948717948718
506_001,74.35897435897436
506_001,76.92307692307693
506_001,79.48717948717949
506_001,82.05128205128204
