010_004,0
010_004,0
010_004,0
010_004,0
010_004,1
010_004,1
010_004,1
010_004,1
010_004,1
010_004,1
010_004,1
010_004,1
010_004,1
010_004,1
010_004,1
010_004,1
010_004,1
010_004,1
010_004,1
011_004,0
011_004,0
011_004,0
011_004,0
011_004,0
011_004,1
011_004,1
011_004,1
011_004,1
011_004,1
011_004,1
011_004,1
011_004,1
011_004,1
011_004,1
011_004,1
011_004,1
011_004,1
011_004,1
011_004,1
011_004,1
014_003,0
014_003,0
014_003,0
014_003,0
014_003,0
014_003,0
014_003,1
014_003,1
014_003,1
014_003,1
014_003,1
014_003,1
014_003,1
014_003,1
014_003,1
014_003,1
014_003,1
014_003,1
014_003,1
014_003,1
014_003,1
014_003,1
014_003,1
014_003,1
014_003,1
014_003,1
014_003,1
014_003,1
014_003,1
014_003,1
022_005,0
022_005,0
022_005,0
022_005,0
022_005,0
022_005,0
022_005,0
022_005,1
022_005,1
022_005,1
022_005,1
022_005,1
022_005,1
022_005,1
022_005,1
022_005,1
022_005,1
022_005,1
022_005,1
022_005,1
022_005,1
022_005,1
022_005,1
022_005,1
022_005,1
022_005,1
022_005,1
022_005,1
022_005,1
022_005,1
022_005,1
022_005,1
026_003,0
026_003,0
026_003,0
026_003,1
026_003,1
026_003,1
026_003,1
026_003,1
026_003,1
026_003,1
026_003,1
026_003,1
026_003,1
026_003,1
026_003,1
028_001,0
028_001,0
028_001,0
028_001,0
028_001,0
028_001,1
028_001,1
028_001,1
028_001,1
028_001,1
028_001,1
028_001,1
028_001,1
028_001,1
028_001,1
028_001,1
028_001,1
028_001,1
028_001,1
028_001,1
028_001,1
028_001,1
028_001,1
028_001,1
029_001,0
029_001,0
029_001,0
029_001,0
029_001,1
029_001,1
029_001,1
029_001,1
029_001,1
029_001,1
029_001,1
029_001,1
029_001,1
029_001,1
029_001,1
029_001,1
029_001,1
029_001,1
029_001,1
032_003,0
032_003,0
032_003,0
032_003,0
032_003,1
032_003,1
032_003,1
032_003,1
032_003,1
032_003,1
032_003,1
032_003,1
032_003,1
032_003,1
032_003,1
032_003,1
032_003,1
034_003,0
034_003,0
034_003,0
034_003,0
034_003,0
034_003,0
034_003,1
034_003,1
034_003,1
034_003,1
034_003,1
034_003,1
034_003,1
034_003,1
034_003,1
034_003,1
034_003,1
034_003,1
034_003,1
034_003,1
034_003,1
034_003,1
034_003,1
034_003,1
034_003,1
034_003,1
034_003,1
035_003,0
035_003,0
035_003,0
035_003,1
035_003,1
035_003,1
035_003,1
035_003,1
035_003,1
035_003,1
035_003,1
035_003,1
035_003,1
035_003,1
035_003,1
037_003,0
037_003,0
037_003,0
037_003,0
037_003,0
037_003,1
037_003,1
037_003,1
037_003,1
037_003,1
037_003,1
037_003,1
037_003,1
037_003,1
037_003,1
037_003,1
037_003,1
037_003,1
037_003,1
037_003,1
037_003,1
037_003,1
042_004,0
042_004,0
042_004,0
042_004,0
042_004,1
042_004,1
042_004,1
042_004,1
042_004,1
042_004,1
042_004,1
042_004,1
042_004,1
042_004,1
042_004,1
042_004,1
042_004,1
042_004,1
042_004,1
042_004,1
044_005,0
044_005,0
044_005,0
044_005,0
044_005,0
044_005,0
044_005,1
044_005,1
044_005,1
044_005,1
044_005,1
044_005,1
044_005,1
044_005,1
044_005,1
044_005,1
044_005,1
044_005,1
044_005,1
044_005,1
044_005,1
044_005,1
044_005,1
044_005,1
044_005,1
044_005,1
044_005,1
044_005,1
044_005,1
045_005,0
045_005,0
045_005,0
045_005,0
045_005,0
045_005,0
045_005,1
045_005,1
045_005,1
045_005,1
045_005,1
045_005,1
045_005,1
045_005,1
045_005,1
045_005,1
045_005,1
045_005,1
045_005,1
045_005,1
045_005,1
045_005,1
045_005,1
045_005,1
045_005,1
045_005,1
045_005,1
045_005,1
045_005,1
045_005,1
050_004,0
050_004,0
050_004,0
050_004,0
050_004,0
050_004,1
050_004,1
050_004,1
050_004,1
050_004,1
050_004,1
050_004,1
050_004,1
050_004,1
050_004,1
050_004,1
050_004,1
050_004,1
050_004,1
050_004,1
050_004,1
052_003,0
052_003,0
052_003,0
052_003,0
052_003,1
052_003,1
052_003,1
052_003,1
052_003,1
052_003,1
052_003,1
052_003,1
052_003,1
052_003,1
052_003,1
052_003,1
052_003,1
052_003,1
052_003,1
055_004,0
055_004,0
055_004,0
055_004,0
055_004,0
055_004,0
055_004,1
055_004,1
055_004,1
055_004,1
055_004,1
055_004,1
055_004,1
055_004,1
055_004,1
055_004,1
055_004,1
055_004,1
055_004,1
055_004,1
055_004,1
055_004,1
055_004,1
055_004,1
055_004,1
055_004,1
055_004,1
055_004,1
058_005,0
058_005,0
058_005,1
058_005,1
058_005,1
058_005,1
058_005,1
058_005,1
058_005,1
058_005,1
064_002,0
064_002,0
064_002,0
064_002,0
064_002,0
064_002,0
064_002,1
064_002,1
064_002,1
064_002,1
064_002,1
064_002,1
064_002,1
064_002,1
064_002,1
064_002,1
064_002,1
064_002,1
064_002,1
064_002,1
064_002,1
064_002,1
064_002,1
064_002,1
064_002,1
064_002,1
064_002,1
064_002,1
064_002,1
066_005,0
066_005,0
066_005,0
066_005,1
066_005,1
066_005,1
066_005,1
066_005,1
066_005,1
066_005,1
066_005,1
067_004,0
067_004,0
067_004,0
067_004,0
067_004,0
067_004,1
067_004,1
067_004,1
067_004,1
067_004,1
067_004,1
067_004,1
067_004,1
067_004,1
067_004,1
067_004,1
067_004,1
067_004,1
067_004,1
067_004,1
067_004,1
067_004,1
067_004,1
069_003,0
069_003,0
069_003,0
069_003,3
069_003,3
069_003,3
069_003,3
069_003,3
069_003,3
069_003,3
069_003,3
071_004,0
071_004,0
071_004,0
071_004,0
071_004,0
071_004,0
071_004,1
071_004,1
071_004,1
071_004,1
071_004,1
071_004,1
071_004,1
071_004,1
071_004,1
071_004,1
071_004,1
071_004,1
071_004,1
071_004,1
071_004,1
071_004,1
071_004,1
071_004,1
071_004,1
071_004,1
071_004,1
071_004,1
072_005,0
072_005,0
072_005,0
072_005,0
072_005,1
072_005,1
072_005,1
072_005,1
072_005,1
072_005,1
072_005,1
072_005,1
072_005,1
072_005,1
072_005,1
072_005,1
072_005,1
072_005,1
072_005,1
075_008,0
075_008,0
075_008,0
075_008,1
075_008,1
075_008,1
075_008,1
075_008,1
075_008,1
075_008,1
075_008,1
075_008,1
077_007,0
077_007,0
077_007,0
077_007,0
077_007,0
077_007,0
077_007,1
077_007,1
077_007,1
077_007,1
077_007,1
077_007,1
077_007,1
077_007,1
077_007,1
077_007,1
077_007,1
077_007,1
077_007,1
077_007,1
077_007,1
077_007,1
077_007,1
077_007,1
077_007,1
077_007,1
077_007,1
077_007,1
077_007,1
078_002,0
078_002,0
078_002,0
078_002,0
078_002,1
078_002,1
078_002,1
078_002,1
078_002,1
078_002,1
078_002,1
078_002,1
078_002,1
078_002,1
078_002,1
078_002,1
078_002,1
081_003,0
081_003,0
081_003,0
081_003,0
081_003,0
081_003,1
081_003,1
081_003,1
081_003,1
081_003,1
081_003,1
081_003,1
081_003,1
081_003,1
081_003,1
081_003,1
081_003,1
081_003,1
081_003,1
081_003,1
081_003,1
081_003,1
081_003,1
081_003,1
081_003,1
082_005,0
082_005,0
082_005,0
082_005,0
082_005,1
082_005,1
082_005,1
082_005,1
082_005,1
082_005,1
082_005,1
082_005,1
082_005,1
082_005,1
082_005,1
082_005,1
082_005,1
087_007,0
087_007,0
087_007,0
087_007,0
087_007,1
087_007,1
087_007,1
087_007,1
087_007,1
087_007,1
087_007,1
087_007,1
087_007,1
087_007,1
087_007,1
087_007,1
089_003,0
089_003,0
089_003,0
089_003,0
089_003,0
089_003,0
089_003,0
089_003,0
089_003,1
089_003,1
089_003,1
089_003,1
089_003,1
089_003,1
089_003,1
089_003,1
089_003,1
089_003,1
089_003,1
089_003,1
089_003,1
089_003,1
089_003,1
089_003,1
089_003,1
089_003,1
089_003,1
089_003,1
089_003,1
089_003,1
089_003,1
089_003,1
089_003,1
089_003,1
089_003,1
089_003,1
090_007,0
090_007,0
090_007,0
090_007,1
090_007,1
090_007,1
090_007,1
090_007,1
090_007,1
090_007,1
090_007,1
090_007,1
090_007,1
090_007,1
092_003,0
092_003,0
092_003,0
092_003,1
092_003,1
092_003,1
092_003,1
092_003,1
092_003,1
092_003,1
092_003,1
092_003,1
092_003,1
092_003,1
100_005,0
100_005,0
100_005,0
100_005,0
100_005,0
100_005,1
100_005,1
100_005,1
100_005,1
100_005,1
100_005,1
100_005,1
100_005,1
100_005,1
100_005,1
100_005,1
100_005,1
100_005,1
100_005,1
100_005,1
100_005,1
100_005,1
100_005,1
106_005,0
106_005,0
106_005,0
106_005,0
106_005,0
106_005,0
106_005,0
106_005,1
106_005,1
106_005,1
106_005,1
106_005,1
106_005,1
106_005,1
106_005,1
106_005,1
106_005,1
106_005,1
106_005,1
106_005,1
106_005,1
106_005,1
106_005,1
106_005,1
106_005,1
106_005,1
106_005,1
106_005,1
106_005,1
106_005,1
106_005,1
106_005,1
106_005,1
106_005,1
106_005,1
108_007,0
108_007,0
108_007,1
108_007,1
108_007,1
108_007,1
108_007,1
108_007,1
109_003,0
109_003,0
109_003,0
109_003,0
109_003,1
109_003,1
109_003,1
109_003,1
109_003,1
109_003,1
109_003,1
109_003,1
109_003,1
109_003,1
109_003,1
109_003,1
109_003,1
110_006,0
110_006,0
110_006,0
110_006,0
110_006,0
110_006,0
110_006,1
110_006,1
110_006,1
110_006,1
110_006,1
110_006,1
110_006,1
110_006,1
110_006,1
110_006,1
110_006,1
110_006,1
110_006,1
110_006,1
110_006,1
110_006,1
110_006,1
110_006,1
110_006,1
110_006,1
110_006,1
111_006,0
111_006,0
111_006,1
111_006,1
111_006,1
111_006,1
111_006,1
111_006,1
111_006,1
111_006,1
112_005,0
112_005,0
112_005,0
112_005,0
112_005,1
112_005,1
112_005,1
112_005,1
112_005,1
112_005,1
112_005,1
112_005,1
112_005,1
112_005,1
112_005,1
112_005,1
112_005,1
113_008,0
113_008,0
113_008,0
113_008,0
113_008,0
113_008,1
113_008,1
113_008,1
113_008,1
113_008,1
113_008,1
113_008,1
113_008,1
113_008,1
113_008,1
113_008,1
113_008,1
113_008,1
113_008,1
113_008,1
113_008,1
113_008,1
113_008,1
117_006,0
117_006,0
117_006,1
117_006,1
117_006,1
117_006,1
117_006,1
117_006,1
117_006,1
117_006,1
119_008,0
119_008,0
119_008,0
119_008,0
119_008,0
119_008,1
119_008,1
119_008,1
119_008,1
119_008,1
119_008,1
119_008,1
119_008,1
119_008,1
119_008,1
119_008,1
119_008,1
119_008,1
119_008,1
119_008,1
119_008,1
120_002,0
120_002,0
120_002,0
120_002,0
120_002,1
120_002,1
120_002,1
120_002,1
120_002,1
120_002,1
120_002,1
120_002,1
120_002,1
120_002,1
120_002,1
120_002,1
120_002,1
120_002,1
120_002,1
120_002,1
126_008,0
126_008,0
126_008,0
126_008,0
126_008,0
126_008,0
126_008,1
126_008,1
126_008,1
126_008,1
126_008,1
126_008,1
126_008,1
126_008,1
126_008,1
126_008,1
126_008,1
126_008,1
126_008,1
126_008,1
126_008,1
126_008,1
126_008,1
126_008,1
126_008,1
126_008,1
126_008,1
